title_id,title_type,primary_title,original_title,year,runtime_minutes,genres,country
tt0021090,movie,Lord Byron of Broadway,Lord Byron of Broadway,1930,80,"Drama,Music,Romance",USA
tt0021092,movie,The Pay-Off,The Pay-Off,1930,70,"Action,Crime,Drama",USA
tt0021094,movie,The Lottery Bride,The Lottery Bride,1930,80,"Musical,Romance",USA
tt0021100,movie,Love in the Rough,Love in the Rough,1930,84,"Comedy,Musical,Romance",USA
tt0021102,movie,Lovin' the Ladies,Lovin' the Ladies,1930,65,"Comedy,Romance",USA
tt0021106,movie,Madam Satan,Madam Satan,1930,116,"Comedy,Drama,Musical",USA
tt0021110,movie,Mammy,Mammy,1930,84,"Comedy,Music,Romance",USA
tt0021121,movie,Manslaughter,Manslaughter,1930,85,"Drama,Romance",USA
tt0021128,movie,Mary,Mary,1931,78,"Mystery,Thriller","Germany, UK"
tt0021132,movie,The Matrimonial Bed,The Matrimonial Bed,1930,69,Comedy,USA
tt0021133,movie,Maybe It's Love,Maybe It's Love,1930,72,"Comedy,Music,Romance",USA
tt0021134,movie,The Medicine Man,The Medicine Man,1930,66,"Comedy,Romance",USA
tt0021140,movie,Men Without Women,Men Without Women,1930,77,"Action,Drama",USA
tt0021148,movie,Min and Bill,Min and Bill,1930,69,"Comedy,Drama",USA
tt0021149,movie,Moby Dick,Moby Dick,1930,80,"Adventure,Drama",USA
tt0021152,movie,Montana Moon,Montana Moon,1930,89,"Comedy,Drama,Musical",USA
tt0021153,movie,Monte Carlo,Monte Carlo,1930,90,"Comedy,Musical,Romance",USA
tt0021156,movie,Morocco,Morocco,1930,92,"Drama,Romance",USA
tt0021165,movie,Murder!,Murder!,1930,104,"Crime,Mystery,Thriller",UK
tt0021178,movie,New Moon,New Moon,1930,78,"Drama,Musical,Romance",USA
tt0021189,movie,Not So Dumb,Not So Dumb,1930,76,"Comedy,Romance",USA
tt0021191,movie,A Notorious Affair,A Notorious Affair,1930,69,"Drama,Romance",USA
tt0021197,movie,The Office Wife,The Office Wife,1930,59,"Drama,Romance",USA
tt0021216,movie,One Night at Susie's,One Night at Susie's,1930,62,Drama,USA
tt0021217,movie,One Romantic Night,One Romantic Night,1930,73,"Comedy,Romance",USA
tt0021223,movie,Our Blushing Brides,Our Blushing Brides,1930,102,"Drama,Music,Romance",USA
tt0021224,movie,Outside the Law,Outside the Law,1930,79,"Crime,Drama,Romance",USA
tt0021225,movie,Outward Bound,Outward Bound,1930,83,"Drama,Fantasy",USA
tt0021228,movie,Paid,Paid,1930,86,"Crime,Drama,Romance",USA
tt0021232,movie,Paramount on Parade,Paramount on Parade,1930,102,"Comedy,Music",USA
tt0021239,movie,Party Girl,Party Girl,1930,67,"Crime,Drama,Romance",USA
tt0021240,movie,Passion Flower,Passion Flower,1930,79,Drama,USA
tt0021247,movie,Little Lise,La petite Lise,1930,84,Drama,France
tt0021263,movie,Playing Around,Playing Around,1930,66,"Comedy,Drama,Music",USA
tt0021268,movie,Holiday of St. Jorgen,Prazdnik svyatogo Yorgena,1930,83,Comedy,Soviet Union
tt0021273,movie,Beauty Prize,Prix de beauté (Miss Europe),1930,93,Drama,France
tt0021276,movie,Puttin' on the Ritz,Puttin' on the Ritz,1930,88,"Music,Romance",USA
tt0021280,movie,One Heavenly Night,One Heavenly Night,1930,82,"Comedy,Musical,Romance",USA
tt0021281,movie,Raffles,Raffles,1930,72,"Adventure,Crime,Drama",USA
tt0021282,movie,Rain or Shine,Rain or Shine,1930,88,"Comedy,Drama,Romance",USA
tt0021283,movie,"I Flunked, But...",Rakudai wa shitakeredo,1930,65,"Comedy,Drama",Japan
tt0021287,movie,Reaching for the Moon,Reaching for the Moon,1930,91,"Comedy,Romance",USA
tt0021292,movie,Redemption,Redemption,1930,75,Drama,USA
tt0021294,movie,Remote Control,Remote Control,1930,65,"Adventure,Comedy,Crime",USA
tt0021295,movie,Renegades,Renegades,1930,84,"Action,Adventure,Romance",USA
tt0021297,movie,The Return of Dr. Fu Manchu,The Return of Dr. Fu Manchu,1930,73,"Adventure,Mystery,Romance",USA
tt0021303,movie,River's End,River's End,1930,75,"Drama,Romance,Western",USA
tt0021304,movie,Road to Paradise,Road to Paradise,1930,74,Drama,USA
tt0021307,movie,The Rogue Song,The Rogue Song,1930,104,"Musical,Romance",USA
tt0021309,movie,The Story of the Fox,Le roman de Renard,1937,63,"Adventure,Animation,Comedy",France
tt0021310,movie,Romance,Romance,1930,76,"Drama,Romance",USA
tt0021322,movie,The Royal Family of Broadway,The Royal Family of Broadway,1930,82,Comedy,USA
tt0021324,movie,Runaway Bride,Runaway Bride,1930,69,"Crime,Drama,Romance",USA
tt0021331,movie,The Blood of a Poet,Le sang d'un poète,1932,55,Fantasy,France
tt0021335,movie,Sarah and Son,Sarah and Son,1930,86,"Drama,Romance",USA
tt0021345,movie,The Sea Bat,The Sea Bat,1930,58,"Action,Romance,Thriller",USA
tt0021365,movie,The Ship from Shanghai,The Ship from Shanghai,1930,67,"Action,Crime,Drama",USA
tt0021371,movie,Show Girl in Hollywood,Show Girl in Hollywood,1930,80,"Comedy,Drama,Musical",USA
tt0021374,movie,The Silver Horde,The Silver Horde,1930,75,"Drama,Romance",USA
tt0021376,movie,The Sin Ship,The Sin Ship,1931,65,Drama,USA
tt0021377,movie,Sin Takes a Holiday,Sin Takes a Holiday,1930,81,"Comedy,Romance",USA
tt0021381,movie,Sinners' Holiday,Sinners' Holiday,1930,60,"Adventure,Crime,Romance",USA
tt0021382,movie,The Sins of the Children,The Sins of the Children,1930,67,"Drama,Romance",USA
tt0021394,movie,So Long Letty,So Long Letty,1929,64,"Comedy,Musical",USA
tt0021400,movie,Son of the Gods,Son of the Gods,1930,93,"Drama,Romance",USA
tt0021401,movie,Song o' My Heart,Song o' My Heart,1930,85,"Drama,Music,Romance",USA
tt0021406,movie,That Night's Wife,Sono yo no tsuma,1930,65,"Crime,Drama",Japan
tt0021408,movie,Soup to Nuts,Soup to Nuts,1930,70,"Comedy,Musical,Romance",USA
tt0021409,movie,Under the Roofs of Paris,Sous les toits de Paris,1930,96,"Comedy,Drama,Musical",France
tt0021413,movie,Spring Is Here,Spring Is Here,1930,69,"Comedy,Musical,Romance",USA
tt0021420,movie,Street of Chance,Street of Chance,1930,75,"Crime,Drama,Romance",USA
tt0021435,movie,Sunny,Sunny,1930,78,Musical,USA
tt0021439,movie,Sweet Kitty Bellairs,Sweet Kitty Bellairs,1930,63,"Musical,Romance",USA
tt0021463,movie,The Texan,The Texan,1930,79,Western,USA
tt0021464,movie,They Learned About Women,They Learned About Women,1930,95,"Drama,Musical",USA
tt0021472,movie,Three Faces East,Three Faces East,1930,71,Drama,USA
tt0021483,movie,Tom Sawyer,Tom Sawyer,1930,86,"Adventure,Comedy,Drama",USA
tt0021484,movie,Tonka Sibenice,Tonka Sibenice,1930,85,Drama,"Czechoslovakia, Germany"
tt0021486,movie,Top Speed,Top Speed,1930,80,"Comedy,Musical,Romance",USA
tt0021492,movie,True to the Navy,True to the Navy,1930,71,"Action,Comedy,Romance",USA
tt0021493,movie,The Truth About Youth,The Truth About Youth,1930,69,"Drama,Romance",USA
tt0021505,movie,The Unholy Three,The Unholy Three,1930,72,"Crime,Drama,Romance",USA
tt0021508,movie,Up the River,Up the River,1930,92,"Comedy,Crime,Drama",USA
tt0021511,movie,The Vagabond King,The Vagabond King,1930,104,"Drama,Musical,Romance",USA
tt0021525,movie,The Virtuous Sin,The Virtuous Sin,1930,80,"Drama,Romance,War",USA
tt0021531,movie,War Nurse,War Nurse,1930,81,"Drama,Romance,War",USA
tt0021533,movie,Way Out West,Way Out West,1930,71,"Action,Comedy,Music",USA
tt0021534,movie,Way for a Sailor,Way for a Sailor,1930,85,"Drama,Romance",USA
tt0021542,movie,Westfront 1918,Westfront 1918: Vier von der Infanterie,1930,75,"Drama,Romance,War",Germany
tt0021549,movie,Whoopee!,Whoopee!,1930,93,"Comedy,Musical,Romance",USA
tt0021550,movie,Wide Open,Wide Open,1930,69,Comedy,USA
tt0021551,movie,The Widow from Chicago,The Widow from Chicago,1930,64,"Crime,Drama,Romance",USA
tt0021568,movie,Young Man of Manhattan,Young Man of Manhattan,1930,79,"Comedy,Musical,Romance",USA
tt0021571,movie,Earth,Zemlya,1930,75,Drama,Soviet Union
tt0021577,movie,L'Age d'Or,L'âge d'or,1930,60,"Comedy,Drama",France
tt0021580,movie,24 Hours,24 Hours,1931,66,Drama,USA
tt0021594,movie,The Light of the World,Alam Ara,1931,124,"Drama,Fantasy",India
tt0021595,movie,Alexander Hamilton,Alexander Hamilton,1931,70,"Biography,Drama,History",USA
tt0021599,movie,Alice in Wonderland,Alice in Wonderland,1931,55,Fantasy,USA
tt0021606,movie,Ambassador Bill,Ambassador Bill,1931,70,Comedy,USA
tt0021607,movie,An American Tragedy,An American Tragedy,1931,96,"Crime,Drama,Romance",USA
tt0021615,movie,Are These Our Children,Are These Our Children,1931,84,Drama,USA
tt0021622,movie,Arrowsmith,Arrowsmith,1931,108,Drama,USA
tt0021632,movie,Bachelor Apartment,Bachelor Apartment,1931,76,"Comedy,Drama,Romance",USA
tt0021633,movie,The Bachelor Father,The Bachelor Father,1931,90,"Comedy,Drama,Romance",USA
tt0021635,movie,Bad Girl,Bad Girl,1931,90,"Drama,Romance",USA
tt0021636,movie,Bad Sister,Bad Sister,1931,68,Drama,USA
tt0021647,movie,Beauty and the Boss,Beauty and the Boss,1932,66,"Comedy,Romance",USA
tt0021649,movie,Behind Office Doors,Behind Office Doors,1931,82,"Drama,Romance",USA
tt0021653,movie,Mountains on Fire,Berge in Flammen,1931,109,"Drama,War","Germany, France"
tt0021654,movie,Berlin-Alexanderplatz: The Story of Franz Biberkopf,Berlin-Alexanderplatz - Die Geschichte Franz Biberkopfs,1931,90,"Crime,Drama",Germany
tt0021657,movie,Big Business Girl,Big Business Girl,1931,75,"Comedy,Romance",USA
tt0021659,movie,The Big Gamble,The Big Gamble,1931,65,"Crime,Drama,Romance",USA
tt0021668,movie,The Black Camel,The Black Camel,1931,71,"Crime,Mystery,Thriller",USA
tt0021673,movie,Blonde Crazy,Blonde Crazy,1931,79,"Comedy,Crime,Drama",USA
tt0021681,movie,Bombs Over Monte Carlo,Bomben auf Monte Carlo,1931,111,"Comedy,Drama,Musical",Germany
tt0021684,movie,Born to Love,Born to Love,1931,81,"Drama,Romance,War",USA
tt0021695,movie,The Brat,The Brat,1931,60,Comedy,USA
tt0021697,movie,Broadminded,Broadminded,1931,65,Comedy,USA
tt0021707,movie,Los calaveras,Los calaveras,1931,63,Comedy,USA
tt0021725,movie,Caught Plastered,Caught Plastered,1931,68,"Comedy,Musical",USA
tt0021730,movie,The Champ,The Champ,1931,86,"Drama,Sport",USA
tt0021732,movie,Chances,Chances,1931,72,"Drama,Romance,War",USA
tt0021733,movie,Charlie Chan Carries on,Charlie Chan Carries On,1931,76,Mystery,USA
tt0021735,movie,The Cheat,The Cheat,1931,74,Drama,USA
tt0021739,movie,La Chienne,La chienne,1931,91,"Crime,Drama",France
tt0021743,movie,Chinatown After Dark,Chinatown After Dark,1931,59,"Crime,Drama",USA
tt0021746,movie,Cimarron,Cimarron,1931,123,"Drama,Western",USA
tt0021749,movie,City Lights,City Lights,1931,87,"Comedy,Drama,Romance",USA
tt0021750,movie,City Streets,City Streets,1931,83,"Crime,Drama,Film-Noir",USA
tt0021754,movie,Lilac,Coeur de lilas,1932,90,"Crime,Drama",France
tt0021756,movie,The Common Law,The Common Law,1931,74,"Drama,Romance",USA
tt0021759,movie,A Connecticut Yankee,A Connecticut Yankee,1931,95,"Comedy,Fantasy,Romance",USA
tt0021761,movie,Consolation Marriage,Consolation Marriage,1931,81,Drama,USA
tt0021764,movie,Corsair,Corsair,1931,75,"Adventure,Crime,Romance",USA
tt0021768,movie,Cracked Nuts,Cracked Nuts,1931,65,"Comedy,Musical,Romance",USA
tt0021770,movie,The Criminal Code,The Criminal Code,1930,97,"Crime,Drama,Romance",USA
tt0021772,movie,The Cuban Love Song,The Cuban Love Song,1931,86,"Musical,Romance",USA
tt0021775,movie,Daddy Long Legs,Daddy Long Legs,1931,80,"Comedy,Romance",USA
tt0021778,movie,"Dance, Fools, Dance","Dance, Fools, Dance",1931,80,"Crime,Drama,Romance",USA
tt0021780,movie,Just a Gigolo,Just a Gigolo,1931,66,"Comedy,Romance",USA
tt0021785,movie,Daughter of the Dragon,Daughter of the Dragon,1931,70,"Crime,Drama",USA
tt0021786,movie,Daybreak,Daybreak,1931,85,Drama,USA
tt0021793,movie,Delicious,Delicious,1931,106,"Comedy,Musical,Romance",USA
tt0021798,movie,Devotion,Devotion,1931,81,"Comedy,Drama,Romance",USA
tt0021799,movie,Dirigible,Dirigible,1931,100,Adventure,USA
tt0021807,movie,Don't Bet on Women,Don't Bet on Women,1931,70,"Comedy,Romance",USA
tt0021814,movie,Dracula,Dracula,1931,75,"Drama,Fantasy,Horror",USA
tt0021815,movie,Drácula,Drácula,1931,104,"Drama,Fantasy,Horror",USA
tt0021818,movie,The 3 Penny Opera,Die 3 Groschen-Oper,1931,112,"Comedy,Crime,Drama",Germany
tt0021820,movie,The Drums of Jeopardy,The Drums of Jeopardy,1931,75,"Crime,Drama,Horror",USA
tt0021825,movie,The Easiest Way,The Easiest Way,1931,73,"Drama,Romance",USA
tt0021826,movie,East Lynne,East Lynne,1931,102,"Drama,Romance",USA
tt0021828,movie,East of Borneo,East of Borneo,1931,77,Adventure,USA
tt0021829,movie,The Heart of New York,The Heart of New York,1932,73,Comedy,USA
tt0021836,movie,Emil and the Detectives,Emil und die Detektive,1931,75,"Adventure,Drama,Family",Germany
tt0021840,movie,Everything's Rosie,Everything's Rosie,1931,67,"Comedy,Romance",USA
tt0021845,movie,Expensive Women,Expensive Women,1931,60,Drama,USA
tt0021847,movie,The False Madonna,The False Madonna,1931,70,"Crime,Drama,Romance",USA
tt0021859,movie,50 Million Frenchmen,50 Million Frenchmen,1931,74,"Comedy,Musical,Romance",USA
tt0021861,movie,Fighting Caravans,Fighting Caravans,1931,92,"Romance,Western",USA
tt0021864,movie,End of the World,La fin du monde,1931,105,Sci-Fi,France
tt0021865,movie,The Finger Points,The Finger Points,1931,90,"Crime,Drama",USA
tt0021873,movie,Five Star Final,Five Star Final,1931,89,"Crime,Drama",USA
tt0021874,movie,Five and Ten,Five and Ten,1931,89,"Drama,Romance",USA
tt0021879,movie,Flying High,Flying High,1931,80,"Comedy,Musical,Romance",USA
tt0021884,movie,Frankenstein,Frankenstein,1931,70,"Drama,Horror,Sci-Fi",USA
tt0021885,movie,A Free Soul,A Free Soul,1931,93,"Crime,Drama,Romance",USA
tt0021889,movie,Friends and Lovers,Friends and Lovers,1931,68,"Drama,Romance,War",USA
tt0021890,movie,The Front Page,The Front Page,1931,101,"Comedy,Crime,Drama",USA
tt0021895,movie,The Galloping Ghost,The Galloping Ghost,1931,226,"Action,Adventure,Crime",USA
tt0021900,movie,The Gay Diplomat,The Gay Diplomat,1931,67,Drama,USA
tt0021906,movie,Gentleman's Fate,Gentleman's Fate,1931,90,"Crime,Drama",USA
tt0021910,movie,Girls About Town,Girls About Town,1931,80,Comedy,USA
tt0021917,movie,God's Gift to Women,God's Gift to Women,1931,72,"Comedy,Romance",USA
tt0021919,movie,It's Tough to Be Famous,It's Tough to Be Famous,1932,79,"Comedy,Drama",USA
tt0021927,movie,The Great Lover,The Great Lover,1931,71,"Drama,Romance",USA
tt0021928,movie,The Great Meadow,The Great Meadow,1931,75,"Drama,Western",USA
tt0021931,movie,The Guardsman,The Guardsman,1931,82,"Comedy,Drama",USA
tt0021932,movie,The Guilty Generation,The Guilty Generation,1931,82,"Crime,Drama,Romance",USA
tt0021933,movie,Guilty Hands,Guilty Hands,1931,69,"Crime,Drama",USA
tt0021952,movie,"Her Majesty, Love","Her Majesty, Love",1931,75,"Comedy,Musical,Romance",USA
tt0021963,movie,His Woman,His Woman,1931,76,"Drama,Romance",USA
tt0021966,movie,A Holy Terror,A Holy Terror,1931,53,"Action,Adventure,Western",USA
tt0021969,movie,Honor Among Lovers,Honor Among Lovers,1931,75,"Drama,Romance",USA
tt0021973,movie,The Hot Heiress,The Hot Heiress,1931,79,"Comedy,Musical,Romance",USA
tt0021978,movie,A House Divided,A House Divided,1931,70,Drama,USA
tt0021985,movie,"Hyppolit, the Butler",Hyppolit a lakáj,1931,72,Comedy,Hungary
tt0021986,movie,I Like Your Nerve,I Like Your Nerve,1931,70,"Comedy,Romance",USA
tt0021988,movie,I Take This Woman,I Take This Woman,1931,72,"Drama,Romance",USA
tt0021992,movie,Illicit,Illicit,1931,79,"Drama,Romance",USA
tt0022000,movie,Indiscreet,Indiscreet,1931,92,"Comedy,Drama,Musical",USA
tt0022001,movie,Inspiration,Inspiration,1931,74,"Drama,Romance",USA
tt0022002,movie,Iron Man,Iron Man,1931,73,Drama,USA
tt0022017,movie,Comradeship,Kameradschaft,1931,93,Drama,"Germany, France"
tt0022021,movie,Kept Husbands,Kept Husbands,1931,76,"Drama,Romance",USA
tt0022026,movie,Kiki,Kiki,1931,87,Musical,USA
tt0022029,movie,Kiss Me Again,Kiss Me Again,1931,75,"Musical,Romance",USA
tt0022034,movie,Congress Dances,Der Kongreß tanzt,1931,85,"Comedy,History,Musical",Germany
tt0022042,movie,Ladies of the Big House,Ladies of the Big House,1931,77,"Crime,Drama,Romance",USA
tt0022043,movie,Ladies' Man,Ladies' Man,1931,70,Drama,USA
tt0022046,movie,The Lady Refuses,The Lady Refuses,1931,72,"Drama,Romance",USA
tt0022048,movie,The Lady and the Beard,Shukujo to hige,1931,75,"Comedy,Romance",Japan
tt0022054,movie,The Last Flight,The Last Flight,1931,76,Drama,USA
tt0022056,movie,Laugh and Get Rich,Laugh and Get Rich,1931,72,Comedy,USA
tt0022059,movie,Laughing Sinners,Laughing Sinners,1931,72,"Drama,Romance",USA
tt0022074,movie,The Smiling Lieutenant,The Smiling Lieutenant,1931,93,"Comedy,Musical,Romance",USA
tt0022080,movie,Limit,Limite,1931,114,"Drama,Romance",Brazil
tt0022085,movie,Local Boy Makes Good,Local Boy Makes Good,1931,68,"Action,Comedy,Romance",USA
tt0022086,movie,Lonely Wives,Lonely Wives,1931,85,"Comedy,Romance",USA
tt0022100,movie,M,M - Eine Stadt sucht einen Mörder,1931,117,"Crime,Mystery,Thriller",Germany
tt0022103,movie,The Mad Genius,The Mad Genius,1931,81,"Drama,Horror,Romance",USA
tt0022105,movie,The Neighbor's Wife and Mine,Madamu to nyôbô,1931,64,"Comedy,Drama",Japan
tt0022111,movie,The Maltese Falcon,The Maltese Falcon,1931,80,"Crime,Drama,Film-Noir",USA
tt0022117,movie,The Man in Possession,The Man in Possession,1931,84,Comedy,USA
tt0022119,movie,Man of the World,Man of the World,1931,74,"Drama,Romance",USA
tt0022120,movie,Manhattan Parade,Manhattan Parade,1931,75,"Comedy,Musical",USA
tt0022121,movie,"Der Mann, der seinen Mörder sucht","Der Mann, der seinen Mörder sucht",1931,97,Comedy,Germany
tt0022125,movie,Marius,Marius,1931,130,"Comedy,Drama,Romance",France
tt0022134,movie,Arizona,Arizona,1931,70,"Drama,Romance",USA
tt0022135,movie,Men Call It Love,Men Call It Love,1931,72,"Drama,Romance",USA
tt0022139,movie,Men with Wings,Men with Wings,1938,105,"Action,Drama,War",USA
tt0022149,movie,Millie,Millie,1931,85,"Drama,Romance",USA
tt0022150,movie,Le Million,Le million,1931,91,"Comedy,Musical",France
tt0022151,movie,The Millionaire,The Millionaire,1931,80,"Comedy,Drama",USA
tt0022153,movie,The Miracle Woman,The Miracle Woman,1931,90,"Drama,Romance",USA
tt0022158,movie,Monkey Business,Monkey Business,1931,77,"Comedy,Musical",USA
tt0022172,movie,Murder at Midnight,Murder at Midnight,1931,69,"Crime,Mystery",USA
tt0022173,movie,Murder by the Clock,Murder by the Clock,1931,76,"Horror,Mystery",USA
tt0022177,movie,My Past,My Past,1931,72,"Drama,Romance",USA
tt0022178,movie,My Sin,My Sin,1931,80,Drama,USA
tt0022180,movie,Suicide Fleet,Suicide Fleet,1931,87,"Comedy,Drama,War",USA
tt0022183,movie,Mädchen in Uniform,Mädchen in Uniform,1931,88,"Drama,Romance",Germany
tt0022185,movie,Der Mörder Dimitri Karamasoff,Der Mörder Dimitri Karamasoff,1931,93,Drama,Germany
tt0022191,movie,The Naughty Flirt,The Naughty Flirt,1930,56,"Comedy,Drama,Romance",USA
tt0022197,movie,Never the Twain Shall Meet,Never the Twain Shall Meet,1931,79,Drama,USA
tt0022198,movie,New Adventures of Get-Rich-Quick Wallingford,New Adventures of Get-Rich-Quick Wallingford,1931,95,"Comedy,Crime,Romance",USA
tt0022204,movie,Hell on Earth,Niemandsland,1931,93,"Drama,War",Germany
tt0022208,movie,Night Nurse,Night Nurse,1931,72,"Comedy,Crime,Drama",USA
tt0022214,movie,Oatsurae Jirôkichi koshi,Oatsurae Jirôkichi koshi,1931,80,"Action,Drama",Japan
tt0022215,movie,Alone,Odna,1931,90,Drama,Soviet Union
tt0022223,movie,Baby's Laxative,On purge bébé,1931,46,Comedy,France
tt0022235,movie,L'opéra de quat'sous,L'opéra de quat'sous,1931,104,"Comedy,Crime,Musical","Germany, USA"
tt0022236,movie,Other Men's Women,Other Men's Women,1931,71,"Drama,Romance",USA
tt0022243,movie,The Painted Desert,The Painted Desert,1931,79,Western,USA
tt0022246,movie,Palmy Days,Palmy Days,1931,77,"Comedy,Musical,Romance",USA
tt0022251,movie,Pardon Us,Pardon Us,1931,56,"Comedy,Crime,Drama",USA
tt0022254,movie,"Parlor, Bedroom and Bath","Parlor, Bedroom and Bath",1931,73,Comedy,USA
tt0022259,movie,Peach O'Reno,Peach O'Reno,1931,63,"Comedy,Musical,Romance",USA
tt0022261,movie,Penrod and Sam,Penrod and Sam,1931,71,"Comedy,Drama",USA
tt0022264,movie,The Phantom of Paris,The Phantom of Paris,1931,74,"Drama,Thriller",USA
tt0022265,movie,The Phantom,The Phantom,1931,62,"Horror,Thriller",USA
tt0022268,movie,Platinum Blonde,Platinum Blonde,1931,89,"Comedy,Romance",USA
tt0022273,movie,Politics,Politics,1931,73,"Comedy,Romance",USA
tt0022274,movie,Politiquerías,Politiquerías,1931,56,Comedy,USA
tt0022276,movie,Possessed,Possessed,1931,76,"Drama,Romance",USA
tt0022279,movie,Private Lives,Private Lives,1931,84,"Comedy,Drama,Romance",USA
tt0022285,movie,The Public Defender,The Public Defender,1931,69,"Crime,Drama,Mystery",USA
tt0022286,movie,The Public Enemy,The Public Enemy,1931,83,"Crime,Drama",USA
tt0022289,movie,Road to Life,Putyovka v zhizn,1931,119,Drama,Soviet Union
tt0022290,movie,Quick Millions,Quick Millions,1931,72,"Crime,Drama",USA
tt0022293,movie,The Range Feud,The Range Feud,1931,64,"Mystery,Western",USA
tt0022296,movie,Rebound,Rebound,1931,89,Drama,USA
tt0022297,movie,The Reckless Hour,The Reckless Hour,1931,71,"Drama,Romance",USA
tt0022303,movie,Reducing,Reducing,1931,77,"Comedy,Drama",USA
tt0022308,movie,Scarlet Dawn,Scarlet Dawn,1932,58,"Drama,Romance",USA
tt0022317,movie,The Right of Way,The Right of Way,1931,68,"Drama,Romance",USA
tt0022321,movie,The Road to Singapore,The Road to Singapore,1931,69,"Drama,Romance",USA
tt0022326,movie,The Royal Bed,The Royal Bed,1931,75,Comedy,USA
tt0022331,movie,The Ruling Voice,The Ruling Voice,1931,76,"Crime,Drama,Romance",USA
tt0022335,movie,Safe in Hell,Safe in Hell,1931,73,"Crime,Drama",USA
tt0022339,movie,Santa,Santa,1932,81,Drama,Mexico
tt0022353,movie,Seas Beneath,Seas Beneath,1931,90,"Action,Drama,War",USA
tt0022357,movie,The Secret 6,The Secret 6,1931,83,"Crime,Drama",USA
tt0022360,movie,Seed,Seed,1931,96,Drama,USA
tt0022373,movie,Sherlock Holmes' Fatal Hour,The Sleeping Cardinal,1931,84,"Crime,Mystery",UK
tt0022381,movie,Side Show,Side Show,1931,66,"Comedy,Musical",USA
tt0022382,movie,Sidewalks of New York,Sidewalks of New York,1931,74,"Comedy,Crime",USA
tt0022386,movie,The Sin of Madelon Claudet,The Sin of Madelon Claudet,1931,75,Drama,USA
tt0022391,movie,Sit Tight,Sit Tight,1931,74,"Comedy,Musical",USA
tt0022395,movie,The Skin Game,The Skin Game,1931,85,Drama,UK
tt0022397,movie,Skippy,Skippy,1931,85,"Comedy,Drama,Family",USA
tt0022403,movie,Smart Money,Smart Money,1931,81,"Crime,Drama",USA
tt0022404,movie,Smart Woman,Smart Woman,1931,68,"Comedy,Drama,Romance",USA
tt0022409,movie,A Soldier's Plaything,A Soldier's Plaything,1930,56,"Comedy,Drama,Romance",USA
tt0022412,movie,Son of India,Son of India,1931,73,"Drama,Romance",USA
tt0022418,movie,The Speckled Band,The Speckled Band,1931,90,"Crime,Drama,Mystery",UK
tt0022425,movie,Sporting Blood,Sporting Blood,1931,82,"Drama,Romance,Sport",USA
tt0022428,movie,The Squaw Man,The Squaw Man,1931,107,Western,USA
tt0022430,movie,The Star Witness,The Star Witness,1931,68,Drama,USA
tt0022432,movie,Stepping Out,Stepping Out,1931,73,"Comedy,Romance",USA
tt0022433,movie,Stolen Heaven,Stolen Heaven,1931,76,"Drama,Romance",USA
tt0022435,movie,Strangers May Kiss,Strangers May Kiss,1931,81,"Drama,Romance",USA
tt0022436,movie,Street Scene,Street Scene,1931,80,"Drama,Romance",USA
tt0022437,movie,Strictly Dishonorable,Strictly Dishonorable,1931,91,"Comedy,Drama,Romance",USA
tt0022440,movie,The Struggle,The Struggle,1931,87,Drama,USA
tt0022444,movie,Storm Over Mont Blanc,Stürme über dem Mont Blanc,1930,93,"Adventure,Drama",Germany
tt0022453,movie,Susan Lenox (Her Fall and Rise),Susan Lenox (Her Fall and Rise),1931,76,"Drama,Romance",USA
tt0022454,movie,Svengali,Svengali,1931,81,"Drama,Horror,Romance",USA
tt0022458,movie,Tabu: A Story of the South Seas,Tabu: A Story of the South Seas,1931,86,"Adventure,Drama,Romance",USA
tt0022463,movie,Tarnished Lady,Tarnished Lady,1931,83,"Drama,Romance",USA
tt0022469,movie,Ten Cents a Dance,Ten Cents a Dance,1931,75,"Crime,Drama,Romance",USA
tt0022478,movie,This Modern Age,This Modern Age,1931,68,"Comedy,Drama,Romance",USA
tt0022481,movie,Three Who Loved,Three Who Loved,1931,64,Drama,USA
tt0022484,movie,The Tip-Off,The Tip-Off,1931,71,"Comedy,Crime",USA
tt0022485,movie,Tokyo Chorus,Tôkyô no kôrasu,1931,90,"Comedy,Drama",Japan
tt0022489,movie,Tonight or Never,Tonight or Never,1931,80,"Comedy,Romance",USA
tt0022495,movie,Trader Horn,Trader Horn,1931,122,"Action,Adventure,Drama",USA
tt0022500,movie,Transatlantic,Transatlantic,1931,78,"Comedy,Drama",USA
tt0022501,movie,Transgression,Transgression,1931,70,Drama,USA
tt0022517,movie,Under Eighteen,Under Eighteen,1931,80,"Drama,Romance",USA
tt0022523,movie,The Unholy Garden,The Unholy Garden,1931,74,"Crime,Drama,Romance",USA
tt0022535,movie,The Company's in Love,Die verliebte Firma,1932,73,Comedy,Germany
tt0022537,movie,The Viking,The Viking,1931,70,"Adventure,Drama,Romance","Canada, USA"
tt0022550,movie,Waterloo Bridge,Waterloo Bridge,1931,81,"Drama,Romance",USA
tt0022551,movie,Way Back Home,Way Back Home,1931,81,"Comedy,Drama,Music",USA
tt0022572,movie,A Woman of Experience,A Woman of Experience,1931,74,"Drama,Romance",USA
tt0022582,movie,The Yellow Ticket,The Yellow Ticket,1931,88,"Adventure,Drama,War",USA
tt0022599,movie,À Nous la Liberté,À nous la liberté,1931,104,"Comedy,Musical",France
tt0022613,movie,After Tomorrow,After Tomorrow,1932,79,Drama,USA
